Index,codigo_1,codigo_2,idx_codigo
12884,6883666,465111,14213
12884,1165795,465111,14214
12884,6869524,465111,14215
12884,1698787,321910,14216
12884,6879646,465111,14217
12884,6868036,465111,14218
12884,6703195,464113,14219
12884,1777255,465111,14220
12884,6883938,465111,14221
12884,6868163,465111,14222
12884,1698410,465111,14223
12884,8349109,465111,14224
12884,8967261,465111,14225
12884,8967311,465111,14226
12884,8967338,465111,14227
12884,6869528,465111,14228
12884,6922569,465111,14229
12884,6884638,465111,14230
12884,6881930,465111,14231
12884,6868164,465111,14232
12884,6711482,464113,14233
12884,6868037,465111,14234
12884,6699684,433210,14235
12884,6869526,465111,14236
12884,6869523,465111,14237
12884,6219245,465111,14238
12884,6880736,465111,14239
12884,3706679,465111,14240
12884,6869419,465111,14241
12884,6221084,464113,14242
12884,4277574,433110,14243
12884,7606927,465111,14244
12884,6868571,465111,14245
12884,6881096,465111,14246
12884,6869525,465111,14247
12884,6868086,465111,14248
12884,7991598,464113,14249
12889,9037827,337120,14250
12891,6767167,325412,14251
12892,8984560,541941,14252
12898,3767501,466311,14253
12900,6386953,721111,14254
12901,268606,332610,14255
12901,7563413,332710,14256
12901,6388306,311812,14257
12901,3934781,311812,14258
12902,8595875,611171,14259
12902,6761043,465912,14260
12903,6155890,484129,14261
12907,6863963,561590,14262
12907,6264852,561590,14263
12907,6264853,561590,14264
12907,6809315,561590,14265
12907,2770146,561510,14266
12907,6267251,561590,14267
12911,6165040,484129,14268
12912,1869696,468213,14269
12912,2623374,468213,14270
12912,6725359,468213,14271
12912,2616021,468213,14272
12912,2594021,468213,14273
12912,8953020,468213,14274
12912,2714585,811115,14275
12913,6360145,466112,14276
12913,6360692,466112,14277
12913,6360308,466112,14278
12913,6358841,466112,14279
12913,6360309,466112,14280
12913,6358340,466112,14281
12913,6359746,466112,14282
12913,6360316,466112,14283
12913,6358970,466112,14284
12913,6358231,466112,14285
12913,6358301,466112,14286
12913,6360310,466112,14287
12913,6358508,466112,14288
12913,6360315,466112,14289
12913,6360311,466112,14290
12913,8970975,466112,14291
12913,8447325,466112,14292
12914,2340042,327330,14293
12914,2983756,434211,14294
12915,9045001,463215,14295
12916,6880504,326212,14296
12916,6333550,326212,14297
12916,6360117,326212,14298
12916,6358691,326212,14299
12916,6359484,326212,14300
12919,9037955,326160,14301
12921,2607807,322210,14302
12922,9296162,435313,14303
12922,9019037,435313,14304
12923,8446659,465111,14305
12923,2678286,465111,14306
12926,2571757,561610,14307
12926,2719029,561620,14308
12926,2725425,561620,14309
12928,2683598,435419,14310
12930,6147403,236221,14311
12933,8155790,464111,14312
12933,8555664,464111,14313
12933,347064,464111,14314
12933,346669,464111,14315
12933,540980,464111,14316
12933,1064354,464111,14317
12933,9141813,464113,14318
12933,6767036,464111,14319
12933,1767093,464111,14320
12933,9038127,464111,14321
12933,1861656,464111,14322
12933,1836645,464111,14323
12933,1677286,464111,14324
12933,1676522,464111,14325
12933,6436609,464111,14326
12933,7870868,464112,14327
12933,8012823,464111,14328
12933,8281844,464111,14329
12933,8649785,464111,14330
12933,8012907,464111,14331
12933,6767092,464111,14332
12933,6226350,464111,14333
12933,6206594,464111,14334
12933,6703101,464111,14335
12933,1635219,464111,14336
12933,1660682,464111,14337
12933,1645226,464111,14338
12933,1674664,464111,14339
12933,1844575,464111,14340
12933,1767281,464111,14341
12933,1853298,464111,14342
12933,1791316,464111,14343
12933,1888529,464111,14344
12933,8505711,464111,14345
12933,6705022,464111,14346
12933,1706312,464111,14347
12933,1699417,811112,14348
12933,2248477,464111,14349
12933,2691975,464111,14350
12933,9116713,464111,14351
12933,2650605,464111,14352
12933,2711865,464111,14353
12933,6420525,464111,14354
12933,8917838,464111,14355
12933,2760157,464111,14356
12933,8988345,464111,14357
12933,2713039,464111,14358
12933,2713000,464111,14359
12933,8446030,464111,14360
12933,6714523,464111,14361
12936,7825358,434225,14362
12938,2755418,468211,14363
12938,2759969,468211,14364
12938,2663446,468211,14365
12938,2617569,468211,14366
12938,2712972,811112,14367
12940,2765036,433110,14368
12941,8967103,468411,14369
12941,6330260,468411,14370
12941,1420827,468411,14371
12941,8714358,468411,14372
12941,6359410,468411,14373
12941,2714991,468411,14374
12941,6378811,468411,14375
12941,6454872,468411,14376
12941,6810012,468411,14377
12942,8524751,468411,14378
12943,2692472,434111,14379
12944,6147347,236211,14380
12944,6933892,811111,14381
12945,2595813,311513,14382
12949,6144991,236111,14383
12949,6147538,236221,14384
12950,8198374,466212,14385
12950,8497114,466212,14386
12950,8988446,466212,14387
12951,8580468,467112,14388
12954,2601001,517311,14389
12954,6807758,517910,14390
12955,2573677,311513,14391
12957,6861091,468411,14392
12962,338660,238210,14393
12963,6436473,468411,14394
12965,6875433,468411,14395
12967,1859409,464112,14396
12967,1861040,464112,14397
12967,8125660,464113,14398
12970,940693,434225,14399
12970,9010993,811211,14400
12972,6864606,435319,14401
12977,6316989,326160,14402
12977,6323145,326160,14403
12978,8737607,465313,14404
12978,890451,465313,14405
12978,9230125,465313,14406
12978,6801771,465313,14407
12978,6318831,465313,14408
12978,6325018,465313,14409
12978,6801774,465313,14410
12978,8922480,511122,14411
12978,6375863,511122,14412
12978,8389369,465313,14413
12978,6801772,465313,14414
12978,8737749,465313,14415
12978,6801773,465313,14416
12978,8737713,465313,14417
12978,7847182,465313,14418
12984,223047,332320,14419
12984,867814,541330,14420
12984,8415110,332710,14421
12984,7739377,238190,14422
12984,4551849,811312,14423
12988,961600,434226,14424
12990,8463232,333999,14425
12990,19449,541620,14426
12990,8552899,332710,14427
12990,6143097,237111,14428
12990,9066809,541330,14429
12990,8543135,435419,14430
12990,6721110,236111,14431
12990,8007551,334410,14432
12990,887623,334220,14433
12990,892417,435311,14434
12990,6768736,541330,14435
12990,9359057,541330,14436
12990,869793,541510,14437
12990,8327384,541330,14438
12990,8387168,541350,14439
12990,656799,561720,14440
12990,6488389,238190,14441
12990,6714307,236221,14442
12990,6145738,236221,14443
12990,9337510,332710,14444
12990,9040412,336320,14445
12990,9040707,336320,14446
12990,8599700,467117,14447
12990,9094910,541330,14448
12990,8585712,811199,14449
12990,7885961,238210,14450
12990,9037435,238311,14451
12990,1697662,541330,14452
12990,8381220,811312,14453
12990,1892379,811121,14454
12990,2193857,334610,14455
12990,2445885,332320,14456
12990,6355598,435220,14457
12990,7002212,541330,14458
12990,2042060,811219,14459
12990,8445765,238190,14460
12990,6997126,238190,14461
12990,6694698,236221,14462
12990,8942104,541510,14463
12990,8940840,541711,14464
12990,8980639,238190,14465
12990,7526314,541620,14466
12990,8912094,541620,14467
12990,7140684,238190,14468
12990,3030505,238210,14469
12990,2926908,435220,14470
12990,6694636,237212,14471
12990,8445204,541620,14472
12990,8985139,541330,14473
12990,7852796,238210,14474
12998,693268,466112,14475
12998,7865442,433510,14476
13004,846861,468213,14477
13005,758925,311812,14478
13006,9010224,461130,14479
13008,806584,431110,14480
13008,8348562,461110,14481
13008,6756241,461190,14482
13009,8723594,431180,14483
13009,6770541,431180,14484
13009,8723593,431180,14485
13009,6725684,431180,14486
13009,1672453,431180,14487
13011,7760299,434223,14488
13017,6939688,464111,14489
13021,8110568,532110,14490
13021,6270332,532110,14491
13025,6348258,336210,14492
13029,6858518,435411,14493
13032,6710594,541810,14494
13032,4277550,711132,14495
13033,665242,465214,14496
13034,8585611,434221,14497
13040,6154584,484129,14498
13045,4296534,468211,14499
13047,6431569,327320,14500
13047,6869930,327320,14501
13047,6740914,327320,14502
13047,6741424,327320,14503
13047,9040549,327320,14504
13048,6154671,484129,14505
13049,8368533,561720,14506
13049,870484,561720,14507
13049,9154683,561330,14508
13049,1579384,561720,14509
13049,3690209,561720,14510
13050,130125,326193,14511
13050,3773715,812110,14512
13050,8097087,465311,14513
13054,9277882,236111,14514
13059,4464309,434211,14515
13060,8808699,431110,14516
13063,6782558,327112,14517
13065,48250,321910,14518
13065,6437830,322220,14519
13065,8196294,337120,14520
13065,24545,435311,14521
13065,8499799,434225,14522
13065,6904723,465111,14523
13065,6751618,468111,14524
13065,8525323,463213,14525
13065,32018,465215,14526
13065,8869982,462112,14527
13065,7666791,461110,14528
13065,9359599,532310,14529
13065,7666756,531210,14530
13065,8772821,561620,14531
13065,8514922,621111,14532
13065,34207,621115,14533
13065,8797138,722513,14534
13065,16733,722517,14535
13065,33141,722514,14536
13065,15143,722517,14537
13065,8624808,722514,14538
13065,20310,812410,14539
13065,31865,811111,14540
13065,6286903,311511,14541
13065,6284641,315229,14542
13065,6929746,311813,14543
13065,9334682,433313,14544
13065,6287235,434221,14545
13065,52972,461110,14546
13065,65658,461110,14547
13065,101638,461110,14548
13065,101913,461110,14549
13065,122388,461110,14550
13065,58367,461212,14551
13065,7804100,463211,14552
13065,7622706,461110,14553
13065,8304402,466212,14554
13065,8280508,462112,14555
13065,9287844,462112,14556
13065,9302538,462112,14557
13065,87785,462112,14558
13065,88815,462112,14559
13065,101862,461110,14560
13065,8345780,466410,14561
13065,8346780,465111,14562
13065,6973513,465111,14563
13065,9357415,466112,14564
13065,8356853,463310,14565
13065,8313597,463211,14566
13065,8313596,465111,14567
13066,6159352,484239,14568
13067,345765,484129,14569
13067,8156286,484129,14570
13067,6160668,484129,14571
13067,6772550,484129,14572
13067,9250683,484129,14573
13068,6154243,492110,14574
13069,6308287,621511,14575
13069,6812816,621511,14576
13070,6155599,484232,14577
13070,6699945,484232,14578
13070,9246762,484232,14579
13072,4293605,466111,14580
13072,4402667,466111,14581
13073,26181,434219,14582
13079,6861032,332420,14583
13082,6487596,541510,14584
13083,4040854,811121,14585
13088,2995298,811219,14586
13089,2173031,435412,14587
13089,4524538,561431,14588
13090,6219012,467111,14589
13092,2937668,434222,14590
13093,8461863,323119,14591
13096,8712170,434319,14592
13096,6858702,434311,14593
13098,7914367,322220,14594
13098,2232210,323119,14595
13099,1907242,713998,14596
13101,6739739,463310,14597
13103,6259547,321112,14598
13104,2777545,621511,14599
13104,3927888,621511,14600
13106,9338031,467111,14601
13107,6760093,468411,14602
13111,1706505,435220,14603
13111,1867610,435220,14604
13122,1688750,435419,14605
13125,3036265,431130,14606
13127,1337291,316211,14607
13127,8144028,316211,14608
13131,6728585,315223,14609
13132,6759349,435419,14610
13134,470582,467111,14611
13134,720387,467111,14612
13134,9213097,467117,14613
13134,802873,467111,14614
13134,2125383,467111,14615
13134,8119725,468211,14616
13134,3472120,467111,14617
13140,695602,432111,14618
13145,9049162,435412,14619
13145,96567,435411,14620
13147,6802727,434225,14621
13147,6285240,434225,14622
13147,6285328,467111,14623
13147,6287754,467111,14624
13147,6287755,467111,14625
13147,6802725,434225,14626
13147,6802726,434225,14627
13147,6287756,467111,14628
13148,6255950,434111,14629
13148,6418067,434111,14630
13148,8673640,461140,14631
13150,6722025,433110,14632
13159,494913,434112,14633
13159,8056268,434112,14634
13162,1136141,811420,14635
13169,527403,466111,14636
13175,272743,467111,14637
13176,2966816,561431,14638
13179,3285571,466212,14639
13181,6801036,488511,14640
13187,6391742,434211,14641
13187,6389150,434211,14642
13188,6742292,323119,14643
13189,8955522,435220,14644
13191,3629369,466311,14645
13192,783410,811119,14646
13192,1964549,811111,14647
13192,2125349,811119,14648
13192,3502698,811119,14649
13192,3782861,811111,14650
13192,3850987,811119,14651
13192,6388076,811111,14652
13195,2074659,332610,14653
13196,429502,811493,14654
13196,431013,811493,14655
13196,6310032,433312,14656
13196,6314795,433312,14657
13196,6315721,468311,14658
13196,6315722,468311,14659
13196,6317193,468311,14660
13196,6853994,465213,14661
13196,9080548,465213,14662
13196,8899602,811493,14663
13196,4371666,465213,14664
13199,9343106,541610,14665
13202,6144428,236221,14666
13204,1042163,541941,14667
13206,6862781,326110,14668
13211,8564733,541810,14669
13215,9025325,466212,14670
13215,9165056,466212,14671
13215,7887925,466212,14672
13215,1461934,466212,14673
13215,8312113,466212,14674
13215,1395856,466212,14675
13215,1490336,466212,14676
13215,9217070,466212,14677
13218,6144514,236211,14678
13219,662798,323119,14679
13219,662802,323119,14680
13220,1624989,467113,14681
13220,1606739,467113,14682
13220,7277940,467111,14683
13220,1606496,467113,14684
13221,915500,517910,14685
13225,691739,461160,14686
13228,804042,434221,14687
13230,6696595,532282,14688
13230,6200013,532282,14689
13230,6201616,532282,14690
13230,6318070,532282,14691
13230,3632913,532282,14692
13231,6335633,332420,14693
13234,2524619,468213,14694
13234,2551833,811116,14695
13234,2873372,468211,14696
13235,8239197,461110,14697
13236,6756740,434219,14698
13237,1247560,332810,14699
13238,7244762,323119,14700
13243,759338,434223,14701
13244,1535169,468420,14702
13248,1996330,468212,14703
13249,2067205,322210,14704
13250,6147145,237131,14705
13252,631796,315229,14706
13252,8882510,463211,14707
13254,1566919,332310,14708
13254,2394081,434223,14709
13256,9147768,436111,14710
13256,6877384,468111,14711
13256,8280309,468211,14712
13256,7345411,811313,14713
13256,8917157,811119,14714
13256,145828,811192,14715
13256,6882604,336390,14716
13256,8225145,436112,14717
13256,312474,436111,14718
13256,449090,468212,14719
13256,9101220,436111,14720
13256,779310,435419,14721
13256,7713820,468211,14722
13256,856266,461110,14723
13256,8596236,468211,14724
13256,882576,468112,14725
13256,6201977,436111,14726
13256,1078096,811111,14727
13256,7319161,811112,14728
13256,8605644,811111,14729
13256,1136074,336370,14730
13256,6261621,336210,14731
13256,7954673,436111,14732
13256,1579540,332710,14733
13256,6786282,336120,14734
13256,6765288,436111,14735
13256,6750765,468211,14736
13256,1688962,468211,14737
13256,9306758,484119,14738
13256,2028915,336210,14739
13256,6798088,436111,14740
13256,6857338,436111,14741
13256,7725301,436112,14742
13256,6713295,436111,14743
13256,8935649,468212,14744
13256,2511813,461110,14745
13256,6157521,484119,14746
13256,9316691,484129,14747
13256,9319903,484239,14748
13256,2387119,811121,14749
13256,6797753,811111,14750
13256,6740547,484233,14751
13256,6800707,811121,14752
13256,9356729,722512,14753
13256,9238384,436111,14754
13256,8445414,435110,14755
13256,8445569,435210,14756
13256,8871988,468111,14757
13256,9308677,336210,14758
13256,6450518,336210,14759
13259,2144761,466314,14760
13262,703525,434226,14761
13262,789043,467113,14762
13262,6750251,467113,14763
13262,780784,467113,14764
13262,785998,467113,14765
13262,7958774,467113,14766
13262,8331564,467113,14767
13262,8332637,467113,14768
13262,8332638,467113,14769
13262,8332639,467113,14770
13262,8332640,467113,14771
13262,8331565,467113,14772
13262,6234169,467113,14773
13262,6234170,467113,14774
13265,75613,611171,14775
13265,93535,611111,14776
13265,7958869,541990,14777
13265,847237,541910,14778
13265,8040759,434311,14779
13265,6353166,511132,14780
13265,6354320,511132,14781
13265,3433333,611112,14782
13265,7632998,611111,14783
13265,4466973,611111,14784
13266,1167673,517910,14785
13267,884716,311422,14786
13270,8387591,333411,14787
13270,8542924,435313,14788
13270,8624559,435313,14789
13270,20105,435313,14790
13270,6904608,463211,14791
13270,36411,463211,14792
13270,7621665,541310,14793
13270,6905607,722516,14794
13270,7462133,812110,14795
13270,9035194,115111,14796
13270,6186038,212291,14797
13270,8589197,236221,14798
13270,6880163,312120,14799
13270,7623000,312120,14800
13270,6803256,315229,14801
13270,6417892,315229,14802
13270,7622836,315221,14803
13270,8369918,312120,14804
13270,7622217,312120,14805
13270,8850436,311812,14806
13270,8552744,315192,14807
13270,82729,325993,14808
13270,8402609,325620,14809
13270,8728251,321992,14810
13270,82727,336410,14811
13270,9280203,339111,14812
13270,6803257,339111,14813
13270,9281949,339111,14814
13270,119847,339913,14815
13270,53732,332310,14816
13270,6424452,339999,14817
13270,6283084,334410,14818
13270,9281950,339111,14819
13270,7344559,335312,14820
13270,6880480,332999,14821
13270,8485791,435419,14822
13270,6871364,434111,14823
13270,6756562,434111,14824
13270,143634,434222,14825
13270,6808404,435220,14826
13270,8313182,463214,14827
13270,131105,463215,14828
13270,7622608,465111,14829
13270,59630,463211,14830
13270,113322,463211,14831
13270,8313428,463211,14832
13270,119115,464113,14833
13270,101458,463211,14834
13270,123617,465111,14835
13270,8312711,465111,14836
13277,2157518,337120,14837
13284,3645307,333991,14838
13284,8915447,461130,14839
13285,6874426,468411,14840
13285,8204591,468411,14841
13285,6773364,468411,14842
13290,247592,434211,14843
13290,255473,434211,14844
13290,6879528,467111,14845
13290,6871121,467111,14846
13290,6871120,467111,14847
13290,240725,467111,14848
13297,6777020,435319,14849
13298,6373694,561610,14850
13298,6366913,561610,14851
13302,6290978,811312,14852
13302,6365591,811312,14853
13302,9327685,811312,14854
13303,8400912,541610,14855
13303,1964531,561310,14856
13304,2926635,435312,14857
13307,2916548,323119,14858
13308,6318609,435313,14859
13308,9156222,433110,14860
13308,6766778,435313,14861
13308,6365752,435313,14862
13312,3036056,115113,14863
13313,2926644,332999,14864
13316,2946777,488190,14865
13316,2946818,488190,14866
13318,3022178,811313,14867
13319,6217204,332999,14868
13329,235903,524210,14869
13329,1079425,524210,14870
13329,4632068,524210,14871
13331,298842,433420,14872
13332,6155824,484233,14873
13334,133630,315223,14874
13335,6422492,464113,14875
13335,9361215,722511,14876
13335,7856940,722518,14877
13335,7367560,812110,14878
13335,8504879,722515,14879
13335,8083223,464113,14880
13337,6283338,331510,14881
13338,64688,466114,14882
13338,8589100,467115,14883
13339,150379,541510,14884
13340,6395000,721111,14885
13342,8346424,466212,14886
13343,146423,434211,14887
13344,469943,461123,14888
13344,7231762,461123,14889
13344,1804573,722512,14890
13344,8854302,722512,14891
13344,9264841,461123,14892
13344,3893976,466212,14893
13344,3932108,466212,14894
13344,3932131,466212,14895
13344,3893932,561990,14896
13346,8530250,461110,14897
13346,8322115,431110,14898
13349,6155008,484210,14899
13349,9318487,484210,14900
13349,9311560,484210,14901
13349,9318486,484210,14902
13351,3867630,485410,14903
13351,6162201,485410,14904
13354,608935,467111,14905
13358,3869376,435313,14906
13359,538429,434225,14907
13359,9353158,466211,14908
13359,531855,466212,14909
13359,8834092,811311,14910
13360,9327775,431110,14911
13361,8217394,315225,14912
13361,7163240,332320,14913
13361,25163,332320,14914
13361,98,461130,14915
13361,8195431,463112,14916
13361,30580,467114,14917
13361,7345611,461110,14918
13361,8849555,467111,14919
13361,89770,461213,14920
13361,142110,541110,14921
13361,78991,621211,14922
13361,6949087,812110,14923
13361,7055635,327420,14924
13361,7084294,541110,14925
13361,8521004,541110,14926
13361,7111091,541110,14927
13361,319402,621212,14928
13361,320050,811191,14929
13361,8063922,311812,14930
13361,7785538,312112,14931
13361,447439,332320,14932
13361,508625,332320,14933
13361,518002,431211,14934
13361,499447,461110,14935
13361,496055,461110,14936
13361,502611,461110,14937
13361,521292,461110,14938
13361,370364,461110,14939
13361,8103007,461110,14940
13361,8698048,468420,14941
13361,459063,468420,14942
13361,8102914,467114,14943
13361,8264917,461121,14944
13361,506082,461121,14945
13361,437993,461212,14946
13361,6296601,464112,14947
13361,504480,463211,14948
13361,499413,468211,14949
13361,7535080,468211,14950
13361,520737,461110,14951
13361,475335,463211,14952
13361,8231046,467114,14953
13361,6154495,484119,14954
13361,511366,531311,14955
13361,512482,532282,14956
13361,8192055,541211,14957
13361,9181111,541110,14958
13361,368601,541110,14959
13361,442749,561990,14960
13361,391587,611121,14961
13362,3474159,434112,14962
13362,8838251,434112,14963
13362,7727028,434112,14964
13362,8376305,434112,14965
13362,6406108,434112,14966
13362,8848039,434112,14967
13363,6741188,461211,14968
13365,6861331,467111,14969
13368,9319875,325412,14970
13368,6271747,325412,14971
13368,6272741,325412,14972
13369,8312972,332320,14973
13369,8825588,333411,14974
13373,6256586,721112,14975
13373,7214566,722511,14976
13373,6276656,721112,14977
13373,6407963,721112,14978
13374,6767307,331220,14979
13374,6163558,484129,14980
13375,3462197,561510,14981
13378,3413627,611421,14982
13385,6866414,237312,14983
13385,4287860,812410,14984
13387,3330198,332310,14985
13389,8163186,311830,14986
13389,2855199,311830,14987
13389,2853897,311813,14988
13389,2855786,311830,14989
13389,2854897,311830,14990
13389,2853541,311830,14991
13389,2809033,311830,14992
13389,8344621,311830,14993
13389,2864940,311830,14994
13389,2856321,311830,14995
13389,2853341,311830,14996
13389,2854527,311830,14997
13389,2852456,311830,14998
13389,2810300,311830,14999
13389,2853366,311830,15000
13389,2857105,311830,15001
13389,8419446,311830,15002
13389,2854713,311830,15003
13389,8419565,311830,15004
13389,2855195,311830,15005
13389,2855437,311830,15006
13389,2819711,311830,15007
13389,2853437,311830,15008
13389,2859550,311830,15009
13389,2859406,311830,15010
13389,2859440,311830,15011
13389,8344408,311830,15012
13389,8436626,461140,15013
13389,2821099,561110,15014
13392,422588,624191,15015
13392,3365164,722511,15016
13392,6449508,722511,15017
13392,6272379,722511,15018
13392,3365370,722511,15019
13392,3360260,722511,15020
13392,8848010,722511,15021
13394,6281629,466211,15022
13394,6380261,466211,15023
13394,6380260,466211,15024
13394,6779899,466211,15025
13394,6380279,466211,15026
13394,6779901,466211,15027
13394,6793071,466211,15028
13394,6331929,466211,15029
13394,6845781,466211,15030
13394,6779828,466211,15031
13394,6779827,466211,15032
13394,6380270,466211,15033
13394,6341020,466211,15034
13394,6380284,466211,15035
13394,8966963,466211,15036
13394,8966964,466211,15037
13394,6380273,466211,15038
13394,6380272,466211,15039
13394,6380271,466211,15040
13394,8475592,466211,15041
13394,6380276,466211,15042
13394,6380277,466211,15043
13394,6380274,466211,15044
13394,6380275,466211,15045
13394,6855509,435411,15046
13394,6378363,466211,15047
13394,6377748,466211,15048
13394,6380263,466211,15049
13394,6855508,466211,15050
13394,6377750,466211,15051
13394,6380266,466211,15052
13394,6380265,466211,15053
13394,6380264,466211,15054
13394,6763816,466211,15055
13394,6380285,466211,15056
13394,6393070,466211,15057
13394,6393071,466211,15058
13394,6786072,466211,15059
13394,6380262,466211,15060
13394,6852091,466211,15061
13394,6852090,466211,15062
13394,3979527,466211,15063
13394,6774185,466211,15064
13394,6380283,466211,15065
13394,6848413,466211,15066
13399,6277643,314120,15067
13399,4205047,541211,15068
13403,6279476,311812,15069
13403,6280036,462111,15070
13403,6755935,462112,15071
13404,4307593,434226,15072
13405,3342169,431122,15073
13405,6379444,431122,15074
13405,6377462,431140,15075
13405,9095836,431110,15076
13405,9323614,431110,15077
13405,9323874,431110,15078
13405,6379646,431140,15079
13405,6855861,431122,15080
13405,6855388,431122,15081
13405,6700298,431122,15082
13405,6379648,431140,15083
13405,6379649,431140,15084
13405,6379644,431140,15085
13405,6379645,431140,15086
13405,6379651,431140,15087
13405,6377471,431122,15088
13405,6376878,431140,15089
13405,6379647,431140,15090
13405,8029321,461110,15091
13405,3455722,461110,15092
13405,6785828,431122,15093
13406,8628196,467115,15094
13407,6272522,468411,15095
13413,8568135,466212,15096
13413,8568136,466212,15097
13413,3076092,466212,15098
13413,8568639,466212,15099
13413,3168555,466212,15100
13413,8011621,466212,15101
13413,8467120,466212,15102
13413,8467418,466212,15103
13413,8467741,466212,15104
13413,7441163,466212,15105
13413,3219176,466212,15106
13413,3167529,466212,15107
13413,3163319,466212,15108
13413,3158560,466212,15109
13413,3114273,517910,15110
13413,3164363,517910,15111
13415,6317888,721113,15112
13415,6323637,721111,15113
13417,8343720,323119,15114
13417,954663,323119,15115
13418,6323891,339912,15116
13418,8209893,811116,15117
13419,6155592,484239,15118
13419,3035086,484239,15119
13421,6719697,315229,15120
13421,9183394,314991,15121
13421,8625039,327420,15122
13421,13542,323119,15123
13421,8514803,333920,15124
13421,9223457,466211,15125
13421,6281732,466212,15126
13421,50225,461121,15127
13421,6282363,462112,15128
13421,8525392,463310,15129
13421,39329,561720,15130
13421,9420,611122,15131
13421,46485,611312,15132
13421,51971,611122,15133
13421,51966,611122,15134
13421,11197,611122,15135
13421,15139,611122,15136
13421,14243,611122,15137
13421,7163774,611122,15138
13421,6912154,611122,15139
13421,48245,611122,15140
13421,7461029,611122,15141
13421,15116,611122,15142
13421,15012,611132,15143
13421,25696,611112,15144
13421,25714,611112,15145
13421,21767,611122,15146
13421,9372,611122,15147
13421,8499429,611511,15148
13421,7702849,621341,15149
13421,36796,722515,15150
13421,15167,722515,15151
13421,8850153,722515,15152
13421,45048,722515,15153
13421,12566,722515,15154
13421,8094140,722515,15155
13421,51969,722515,15156
13421,8499620,722515,15157
13421,6911341,811211,15158
13421,12157,812110,15159
13421,8540672,812110,15160
13421,25732,813120,15161
13421,59380,311812,15162
13421,6286912,315222,15163
13421,148214,327320,15164
13421,6881336,326150,15165
13421,8313865,435319,15166
13421,6286349,435419,15167
13421,6286350,435419,15168
13421,8093457,466212,15169
13422,8327299,561510,15170
13424,9338603,561510,15171
13425,717557,431130,15172
13426,6858115,541510,15173
13427,6258009,337210,15174
13430,6318134,468211,15175
13430,6864121,436112,15176
13435,6720926,468213,15177
13435,6314769,468213,15178
13435,6319183,468213,15179
13435,6323961,468213,15180
13435,6308656,468213,15181
13435,6324348,468213,15182
13435,6778002,468213,15183
13437,6766194,339950,15184
13437,927368,435311,15185
13438,381792,466112,15186
13438,466758,466112,15187
13438,6197924,466112,15188
13438,6323636,433410,15189
13438,1031431,467111,15190
13438,2580425,434211,15191
13438,2698462,434211,15192
13438,3523709,431110,15193
13440,6756149,621511,15194
13443,9306714,466112,15195
13443,6926552,435319,15196
13443,7279320,811410,15197
13443,584946,238390,15198
13443,9171379,466112,15199
13443,940166,238222,15200
13443,1080502,332430,15201
13443,1122017,811410,15202
13443,9031274,466112,15203
13443,7884656,811410,15204
13443,7507020,433510,15205
13443,9061425,466112,15206
13443,8608350,811410,15207
13443,8759736,238190,15208
13443,2867326,811199,15209
13443,7128997,811199,15210
13443,7962425,433510,15211
13443,8703987,333411,15212
13443,3622437,811410,15213
13443,3675072,811199,15214
13443,3878862,433510,15215
13443,9134121,466112,15216
13443,8264073,466112,15217
13443,4078923,811410,15218
13443,8362731,238222,15219
13443,7674967,811112,15220
13445,6858932,465919,15221
13446,707995,488410,15222
13447,6315286,326198,15223
13449,6232299,325180,15224
13449,6199502,434222,15225
13449,6420001,325180,15226
13449,1286186,466319,15227
13450,6735907,812110,15228
13450,6735909,812110,15229
13450,6258400,812110,15230
13450,6750196,465111,15231
13450,2211009,812110,15232
13450,2212485,812110,15233
13450,6735908,812110,15234
13450,3656663,812110,15235
13450,9278718,812110,15236
13451,8211179,466319,15237
13451,963037,463112,15238
13453,6880903,434222,15239
13453,9277187,434222,15240
13455,9109484,236112,15241
13455,6882187,236112,15242
13460,6885217,435419,15243
13464,691927,434222,15244
13464,6723301,213119,15245
13468,8387023,722511,15246
13468,961704,722514,15247
13468,8159614,722514,15248
13468,2626517,722514,15249
13472,1000126,432111,15250
13472,7517800,465914,15251
13475,8348569,435419,15252
13475,8557517,532492,15253
13478,201361,811112,15254
13478,8169074,541211,15255
13478,7056559,812110,15256
13478,6703734,722514,15257
13478,551791,722514,15258
13478,596566,722514,15259
13478,601426,722513,15260
13478,619322,722514,15261
13478,630223,722514,15262
13478,8171825,722518,15263
13478,630222,722514,15264
13478,6509560,484210,15265
13478,698210,611172,15266
13478,698199,611122,15267
13478,698204,611122,15268
13478,801056,813210,15269
13478,1876665,611122,15270
13478,1655385,813210,15271
13478,2537776,332320,15272
13478,2153476,611112,15273
13478,6803252,812110,15274
13478,2705674,467111,15275
13478,3217786,611112,15276
13478,3528451,519122,15277
13478,3346403,611162,15278
13478,3346407,611162,15279
13478,3346413,611312,15280
13478,3450975,611122,15281
13478,3460966,611122,15282
13478,3527618,611122,15283
13478,3528985,611112,15284
13478,3407993,611122,15285
13478,3450954,611122,15286
13478,3501665,611122,15287
13478,3265922,611122,15288
13478,3502305,611411,15289
13478,3529329,611122,15290
13478,3536434,611122,15291
13478,3346404,611132,15292
13478,3346417,611132,15293
13478,3258445,611162,15294
13478,3352080,611112,15295
13478,3352079,611122,15296
13478,3352078,611132,15297
13478,3298099,624212,15298
13478,3298098,624212,15299
13478,8656715,624212,15300
